StudentID,CourseID,Name,StudyOrNot,Semester,Group
3,48,Công nghệ IoT hiện đại ,0,8,1
3,49,Xử lý ngôn ngữ tự nhiên ,1,8,2
3,50,Công nghệ phần mềm ,0,8,2
3,51,Ngôn ngữ lập trình ,0,8,2
3,52,Phân tích và quản lý yêu cầu ,0,8,2
3,53,Những môn chính học kỳ 9,1,9,0
4,1,Những môn chính học kỳ 1,1,1,0
4,2,Những môn chính học kỳ 2,1,2,0
4,3,Logic học,0,2,1
4,4,Phương pháp tính,0,2,1
4,5,Vật lý đại cương,0,2,1
4,6,Toán ứng dụng,1,2,1
4,7,Hàm phức và phép biến đổi Laplace,0,2,1
4,8,Những môn chính học kỳ 3,1,3,0
4,9,Kỹ năng xây dựng kế hoạch ,1,3,1
4,10,Quản trị học,0,3,1
4,11,Quản trị doanh nghiệp,0,3,1
4,12,Kế toán cơ bản,0,3,1
4,13,Môi trường và con người ,0,3,1
4,14,Giao tiếp kinh doanh,0,3,1
4,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
4,16,Những môn chính học kỳ 4,1,4,0
4,17,Tính toán số & Matlab ,0,4,1
4,18,Ngôn ngữ Python ,1,4,1
4,19,Ngôn ngữ R ,0,4,1
4,20,Lập trình hướng đối tượng ,1,4,2
4,21,Lập trình phân tích dữ liệu 1 ,0,4,2
4,22,Kỹ thuật điện tử ,0,4,2
4,23,Những môn chính học kỳ 5,1,5,0
4,24,Lập trình hướng sự kiện với công nghệ .NET ,0,5,1
4,25,Lập trình hướng sự kiện với công nghệ Java ,1,5,1
4,26,Lập trình hướng GUI với Qt FrameWork ,0,5,1
4,27,Automat & ngôn ngữ hình thức ,0,5,2
4,28,Lập trình phân tích dữ liệu 2 ,0,5,2
4,29,Hệ quản trị cơ sở dữ liệu NoSQL MongoDB,0,5,2
4,30,Những môn chính học kỳ 6,1,6,0
4,31,Quản lý dự án CNTT ,0,6,1
4,32,Nhập môn dữ liệu lớn ,1,6,1
4,33,Tiếp thị điện tử ,0,6,1
4,34,Tương tác người máy ,0,6,1
4,35,Khai thác dữ liệu và ứng dụng ,0,6,2
4,36,Lập trình phân tán với công nghệ .NET ,0,6,2
4,37,Lập trình phân tán với công nghệ Java ,1,6,2
4,38,Những môn chính học kỳ 7,1,7,0
4,39,Tâm lí học đại cương,0,7,1
4,40,Cơ sở văn hóa Việt Nam,1,7,1
4,41,Xã hội học,0,7,1
4,42,Tiếng Việt thực hành,0,7,1
4,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,1
4,44,Hội họa,0,7,1
4,45,Những môn chính học kỳ 8,1,8,0
4,46,Đồ họa máy tính ,0,8,1
4,47,Đảm bảo chất lượng và Kiểm ,0,8,1
4,48,Công nghệ IoT hiện đại ,0,8,1
4,49,Xử lý ngôn ngữ tự nhiên ,1,8,2
4,50,Công nghệ phần mềm ,0,8,2
4,51,Ngôn ngữ lập trình ,0,8,2
4,52,Phân tích và quản lý yêu cầu ,0,8,2
4,53,Những môn chính học kỳ 9,1,9,0
5,1,Những môn chính học kỳ 1,1,1,0
5,2,Những môn chính học kỳ 2,1,2,0
5,3,Logic học,0,2,1
5,4,Phương pháp tính,0,2,1
5,5,Vật lý đại cương,0,2,1
5,6,Toán ứng dụng,1,2,1
5,7,Hàm phức và phép biến đổi Laplace,0,2,1
5,8,Những môn chính học kỳ 3,1,3,0
5,9,Kỹ năng xây dựng kế hoạch ,1,3,1
5,10,Quản trị học,0,3,1
5,11,Quản trị doanh nghiệp,0,3,1
5,12,Kế toán cơ bản,0,3,1
5,13,Môi trường và con người ,0,3,1
5,14,Giao tiếp kinh doanh,0,3,1
5,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5,16,Những môn chính học kỳ 4,1,4,0
5,17,Tính toán số & Matlab ,0,4,1
5,18,Ngôn ngữ Python ,1,4,1
5,19,Ngôn ngữ R ,0,4,1
5,20,Lập trình hướng đối tượng ,1,4,2
5,21,Lập trình phân tích dữ liệu 1 ,0,4,2
5,22,Kỹ thuật điện tử ,0,4,2
5,23,Những môn chính học kỳ 5,1,5,0
5,24,Lập trình hướng sự kiện với công nghệ .NET ,0,5,1
5,25,Lập trình hướng sự kiện với công nghệ Java ,1,5,1
5,26,Lập trình hướng GUI với Qt FrameWork ,0,5,1
5,27,Automat & ngôn ngữ hình thức ,1,5,2
5,28,Lập trình phân tích dữ liệu 2 ,0,5,2
5,29,Hệ quản trị cơ sở dữ liệu NoSQL MongoDB,0,5,2
5,30,Những môn chính học kỳ 6,1,6,0
