StudentID,CourseID,Name,StudyOrNot,Semester,Group
12,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
12,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,1,4,2
12,23,Những môn chính học kỳ 5,1,5,0
12,24,Phân tích chuỗi thời gian,0,5,1
12,25,Xử lý ảnh ,0,5,1
12,26,Kĩ thuật tài chính,0,5,1
12,27,Những môn chính học kỳ 6,1,6,0
12,28,Tiếp thị điện tử ,0,6,1
12,29,Tương tác người máy ,0,6,1
12,30,Giao dịch định lượng,0,6,1
12,31,Nhập môn Robot,0,6,1
12,32,Công nghệ phần mềm ,0,6,2
12,33,Tính toán song song,0,6,2
12,34,Khai phá đồ thị,0,6,2
12,35,Những môn chính học kỳ 7,1,7,0
12,36,Hệ khuyến nghị,0,7,1
12,37,Nhập môn an toàn thông tin,0,7,1
12,38,Lý thuyết trò chơi,0,7,1
12,39,Tâm lí học đại cương,1,7,2
12,40,Cơ sở văn hóa Việt Nam,0,7,2
12,41,Xã hội học,0,7,2
12,42,Tiếng Việt thực hành,0,7,2
12,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
12,44,Hội họa,0,7,2
12,45,Những môn chính học kỳ 8,1,8,0
12,46,Phân tích dữ liệu Bayesian,0,8,1
12,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
12,48,Phân tích kinh doanh,0,8,1
12,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
12,50,Những môn chính học kỳ 9,1,9,0
13,1,Những môn chính học kỳ 1,1,1,0
13,2,Những môn chính học kỳ 2,1,2,0
13,3,Logic học,1,2,1
13,4,Phương pháp tính,0,2,1
13,5,Vật lý đại cương,0,2,1
13,6,Toán ứng dụng,0,2,1
13,7,Hàm phức và phép biến đổi Laplace,0,2,1
13,8,Những môn chính học kỳ 3,1,3,0
13,9,Kỹ năng xây dựng kế hoạch ,1,3,1
13,10,Quản trị học,0,3,1
13,11,Quản trị doanh nghiệp,0,3,1
13,12,Kế toán cơ bản,0,3,1
13,13,Môi trường và con người ,0,3,1
13,14,Giao tiếp kinh doanh,0,3,1
13,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
13,16,Những môn chính học kỳ 4,1,4,0
13,17,Giải thuật và tối ưu hoá phân tán,0,4,1
13,18,Trực quan hóa dữ liệu,1,4,1
13,19,Đại số tuyến tính tính toán,0,4,1
13,20,Quá trình ngẫu nhiên,0,4,2
13,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
13,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,4,2
13,23,Những môn chính học kỳ 5,1,5,0
13,24,Phân tích chuỗi thời gian,0,5,1
13,25,Xử lý ảnh ,0,5,1
13,26,Kĩ thuật tài chính,1,5,1
13,27,Những môn chính học kỳ 6,1,6,0
13,28,Tiếp thị điện tử ,0,6,1
13,29,Tương tác người máy ,0,6,1
13,30,Giao dịch định lượng,0,6,1
13,31,Nhập môn Robot,0,6,1
13,32,Công nghệ phần mềm ,1,6,2
13,33,Tính toán song song,0,6,2
13,34,Khai phá đồ thị,0,6,2
13,35,Những môn chính học kỳ 7,1,7,0
13,36,Hệ khuyến nghị,0,7,1
13,37,Nhập môn an toàn thông tin,1,7,1
13,38,Lý thuyết trò chơi,0,7,1
13,39,Tâm lí học đại cương,0,7,2
13,40,Cơ sở văn hóa Việt Nam,0,7,2
13,41,Xã hội học,0,7,2
13,42,Tiếng Việt thực hành,0,7,2
13,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
13,44,Hội họa,0,7,2
13,45,Những môn chính học kỳ 8,1,8,0
13,46,Phân tích dữ liệu Bayesian,1,8,1
13,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
13,48,Phân tích kinh doanh,0,8,1
13,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
13,50,Những môn chính học kỳ 9,1,9,0
14,1,Những môn chính học kỳ 1,1,1,0
14,2,Những môn chính học kỳ 2,1,2,0
14,3,Logic học,1,2,1
14,4,Phương pháp tính,0,2,1
14,5,Vật lý đại cương,0,2,1
14,6,Toán ứng dụng,0,2,1
14,7,Hàm phức và phép biến đổi Laplace,0,2,1
14,8,Những môn chính học kỳ 3,1,3,0
14,9,Kỹ năng xây dựng kế hoạch ,0,3,1
14,10,Quản trị học,0,3,1
14,11,Quản trị doanh nghiệp,0,3,1
14,12,Kế toán cơ bản,0,3,1
14,13,Môi trường và con người ,0,3,1
14,14,Giao tiếp kinh doanh,0,3,1
14,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
14,16,Những môn chính học kỳ 4,1,4,0
14,17,Giải thuật và tối ưu hoá phân tán,0,4,1
14,18,Trực quan hóa dữ liệu,0,4,1
14,19,Đại số tuyến tính tính toán,1,4,1
14,20,Quá trình ngẫu nhiên,0,4,2
14,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
14,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,1,4,2
14,23,Những môn chính học kỳ 5,1,5,0
14,24,Phân tích chuỗi thời gian,0,5,1
14,25,Xử lý ảnh ,0,5,1
14,26,Kĩ thuật tài chính,0,5,1
14,27,Những môn chính học kỳ 6,1,6,0
14,28,Tiếp thị điện tử ,0,6,1
14,29,Tương tác người máy ,0,6,1
14,30,Giao dịch định lượng,0,6,1
14,31,Nhập môn Robot,0,6,1
14,32,Công nghệ phần mềm ,0,6,2
14,33,Tính toán song song,0,6,2
14,34,Khai phá đồ thị,0,6,2
14,35,Những môn chính học kỳ 7,1,7,0
14,36,Hệ khuyến nghị,0,7,1
14,37,Nhập môn an toàn thông tin,0,7,1
14,38,Lý thuyết trò chơi,0,7,1
14,39,Tâm lí học đại cương,0,7,2
14,40,Cơ sở văn hóa Việt Nam,0,7,2
14,41,Xã hội học,0,7,2
14,42,Tiếng Việt thực hành,0,7,2
14,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
14,44,Hội họa,0,7,2
14,45,Những môn chính học kỳ 8,1,8,0
14,46,Phân tích dữ liệu Bayesian,0,8,1
14,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
14,48,Phân tích kinh doanh,0,8,1
14,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
14,50,Những môn chính học kỳ 9,1,9,0
15,1,Những môn chính học kỳ 1,1,1,0
15,2,Những môn chính học kỳ 2,1,2,0
15,3,Logic học,0,2,1
15,4,Phương pháp tính,0,2,1
15,5,Vật lý đại cương,0,2,1
15,6,Toán ứng dụng,1,2,1
15,7,Hàm phức và phép biến đổi Laplace,0,2,1
15,8,Những môn chính học kỳ 3,1,3,0
15,9,Kỹ năng xây dựng kế hoạch ,0,3,1
15,10,Quản trị học,0,3,1
15,11,Quản trị doanh nghiệp,1,3,1
15,12,Kế toán cơ bản,0,3,1
15,13,Môi trường và con người ,0,3,1
15,14,Giao tiếp kinh doanh,0,3,1
15,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
15,16,Những môn chính học kỳ 4,1,4,0
15,17,Giải thuật và tối ưu hoá phân tán,0,4,1
15,18,Trực quan hóa dữ liệu,0,4,1
15,19,Đại số tuyến tính tính toán,1,4,1
15,20,Quá trình ngẫu nhiên,0,4,2
15,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
15,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,1,4,2
15,23,Những môn chính học kỳ 5,1,5,0
15,24,Phân tích chuỗi thời gian,0,5,1
15,25,Xử lý ảnh ,0,5,1
15,26,Kĩ thuật tài chính,0,5,1
15,27,Những môn chính học kỳ 6,1,6,0
15,28,Tiếp thị điện tử ,0,6,1
15,29,Tương tác người máy ,0,6,1
15,30,Giao dịch định lượng,0,6,1
15,31,Nhập môn Robot,0,6,1
15,32,Công nghệ phần mềm ,0,6,2
15,33,Tính toán song song,0,6,2
15,34,Khai phá đồ thị,0,6,2
15,35,Những môn chính học kỳ 7,1,7,0
15,36,Hệ khuyến nghị,0,7,1
15,37,Nhập môn an toàn thông tin,1,7,1
15,38,Lý thuyết trò chơi,0,7,1
15,39,Tâm lí học đại cương,0,7,2
15,40,Cơ sở văn hóa Việt Nam,0,7,2
15,41,Xã hội học,0,7,2
15,42,Tiếng Việt thực hành,1,7,2
15,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
15,44,Hội họa,0,7,2
15,45,Những môn chính học kỳ 8,1,8,0
15,46,Phân tích dữ liệu Bayesian,0,8,1
15,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
15,48,Phân tích kinh doanh,0,8,1
15,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
15,50,Những môn chính học kỳ 9,1,9,0
16,1,Những môn chính học kỳ 1,1,1,0
16,2,Những môn chính học kỳ 2,1,2,0
16,3,Logic học,1,2,1
16,4,Phương pháp tính,0,2,1
16,5,Vật lý đại cương,0,2,1
16,6,Toán ứng dụng,0,2,1
16,7,Hàm phức và phép biến đổi Laplace,0,2,1
16,8,Những môn chính học kỳ 3,1,3,0
16,9,Kỹ năng xây dựng kế hoạch ,0,3,1
16,10,Quản trị học,0,3,1
16,11,Quản trị doanh nghiệp,0,3,1
16,12,Kế toán cơ bản,0,3,1
16,13,Môi trường và con người ,0,3,1
16,14,Giao tiếp kinh doanh,0,3,1
16,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
16,16,Những môn chính học kỳ 4,1,4,0
16,17,Giải thuật và tối ưu hoá phân tán,1,4,1
16,18,Trực quan hóa dữ liệu,0,4,1
16,19,Đại số tuyến tính tính toán,0,4,1
16,20,Quá trình ngẫu nhiên,0,4,2
16,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
16,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,4,2
16,23,Những môn chính học kỳ 5,1,5,0
16,24,Phân tích chuỗi thời gian,0,5,1
16,25,Xử lý ảnh ,1,5,1
16,26,Kĩ thuật tài chính,0,5,1
16,27,Những môn chính học kỳ 6,1,6,0
16,28,Tiếp thị điện tử ,0,6,1
16,29,Tương tác người máy ,0,6,1
16,30,Giao dịch định lượng,0,6,1
16,31,Nhập môn Robot,0,6,1
16,32,Công nghệ phần mềm ,1,6,2
16,33,Tính toán song song,0,6,2
16,34,Khai phá đồ thị,0,6,2
16,35,Những môn chính học kỳ 7,1,7,0
16,36,Hệ khuyến nghị,0,7,1
16,37,Nhập môn an toàn thông tin,1,7,1
16,38,Lý thuyết trò chơi,0,7,1
16,39,Tâm lí học đại cương,0,7,2
16,40,Cơ sở văn hóa Việt Nam,0,7,2
16,41,Xã hội học,0,7,2
16,42,Tiếng Việt thực hành,0,7,2
16,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
16,44,Hội họa,0,7,2
16,45,Những môn chính học kỳ 8,1,8,0
16,46,Phân tích dữ liệu Bayesian,0,8,1
16,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,1,8,1
16,48,Phân tích kinh doanh,0,8,1
16,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
16,50,Những môn chính học kỳ 9,1,9,0
17,1,Những môn chính học kỳ 1,1,1,0
17,2,Những môn chính học kỳ 2,1,2,0
17,3,Logic học,0,2,1
17,4,Phương pháp tính,0,2,1
17,5,Vật lý đại cương,1,2,1
17,6,Toán ứng dụng,0,2,1
17,7,Hàm phức và phép biến đổi Laplace,0,2,1
17,8,Những môn chính học kỳ 3,1,3,0
17,9,Kỹ năng xây dựng kế hoạch ,1,3,1
17,10,Quản trị học,0,3,1
17,11,Quản trị doanh nghiệp,0,3,1
17,12,Kế toán cơ bản,0,3,1
17,13,Môi trường và con người ,0,3,1
17,14,Giao tiếp kinh doanh,0,3,1
17,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
17,16,Những môn chính học kỳ 4,1,4,0
17,17,Giải thuật và tối ưu hoá phân tán,0,4,1
17,18,Trực quan hóa dữ liệu,0,4,1
17,19,Đại số tuyến tính tính toán,1,4,1
17,20,Quá trình ngẫu nhiên,0,4,2
17,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
17,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,1,4,2
17,23,Những môn chính học kỳ 5,1,5,0
17,24,Phân tích chuỗi thời gian,0,5,1
17,25,Xử lý ảnh ,0,5,1
17,26,Kĩ thuật tài chính,0,5,1
17,27,Những môn chính học kỳ 6,1,6,0
17,28,Tiếp thị điện tử ,0,6,1
17,29,Tương tác người máy ,0,6,1
17,30,Giao dịch định lượng,0,6,1
17,31,Nhập môn Robot,0,6,1
17,32,Công nghệ phần mềm ,0,6,2
17,33,Tính toán song song,0,6,2
17,34,Khai phá đồ thị,0,6,2
17,35,Những môn chính học kỳ 7,1,7,0
17,36,Hệ khuyến nghị,0,7,1
17,37,Nhập môn an toàn thông tin,0,7,1
17,38,Lý thuyết trò chơi,0,7,1
17,39,Tâm lí học đại cương,0,7,2
17,40,Cơ sở văn hóa Việt Nam,0,7,2
17,41,Xã hội học,0,7,2
17,42,Tiếng Việt thực hành,0,7,2
17,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
17,44,Hội họa,0,7,2
17,45,Những môn chính học kỳ 8,1,8,0
17,46,Phân tích dữ liệu Bayesian,0,8,1
17,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
17,48,Phân tích kinh doanh,0,8,1
17,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
17,50,Những môn chính học kỳ 9,1,9,0
18,1,Những môn chính học kỳ 1,1,1,0
18,2,Những môn chính học kỳ 2,1,2,0
18,3,Logic học,0,2,1
18,4,Phương pháp tính,1,2,1
18,5,Vật lý đại cương,0,2,1
18,6,Toán ứng dụng,0,2,1
18,7,Hàm phức và phép biến đổi Laplace,0,2,1
18,8,Những môn chính học kỳ 3,1,3,0
18,9,Kỹ năng xây dựng kế hoạch ,0,3,1
18,10,Quản trị học,0,3,1
18,11,Quản trị doanh nghiệp,0,3,1
18,12,Kế toán cơ bản,0,3,1
18,13,Môi trường và con người ,0,3,1
18,14,Giao tiếp kinh doanh,0,3,1
18,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,1,3,1
18,16,Những môn chính học kỳ 4,1,4,0
18,17,Giải thuật và tối ưu hoá phân tán,0,4,1
18,18,Trực quan hóa dữ liệu,0,4,1
18,19,Đại số tuyến tính tính toán,0,4,1
18,20,Quá trình ngẫu nhiên,0,4,2
18,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,1,4,2
18,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,4,2
18,23,Những môn chính học kỳ 5,1,5,0
18,24,Phân tích chuỗi thời gian,0,5,1
18,25,Xử lý ảnh ,1,5,1
18,26,Kĩ thuật tài chính,0,5,1
18,27,Những môn chính học kỳ 6,1,6,0
18,28,Tiếp thị điện tử ,0,6,1
18,29,Tương tác người máy ,0,6,1
18,30,Giao dịch định lượng,0,6,1
18,31,Nhập môn Robot,0,6,1
18,32,Công nghệ phần mềm ,1,6,2
18,33,Tính toán song song,0,6,2
18,34,Khai phá đồ thị,0,6,2
18,35,Những môn chính học kỳ 7,1,7,0
18,36,Hệ khuyến nghị,0,7,1
18,37,Nhập môn an toàn thông tin,1,7,1
18,38,Lý thuyết trò chơi,0,7,1
18,39,Tâm lí học đại cương,1,7,2
18,40,Cơ sở văn hóa Việt Nam,0,7,2
18,41,Xã hội học,0,7,2
18,42,Tiếng Việt thực hành,0,7,2
18,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
18,44,Hội họa,0,7,2
18,45,Những môn chính học kỳ 8,1,8,0
18,46,Phân tích dữ liệu Bayesian,0,8,1
18,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,1,8,1
18,48,Phân tích kinh doanh,0,8,1
18,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
18,50,Những môn chính học kỳ 9,1,9,0
19,1,Những môn chính học kỳ 1,1,1,0
19,2,Những môn chính học kỳ 2,1,2,0
19,3,Logic học,0,2,1
19,4,Phương pháp tính,1,2,1
19,5,Vật lý đại cương,0,2,1
19,6,Toán ứng dụng,0,2,1
19,7,Hàm phức và phép biến đổi Laplace,0,2,1
19,8,Những môn chính học kỳ 3,1,3,0
19,9,Kỹ năng xây dựng kế hoạch ,0,3,1
19,10,Quản trị học,0,3,1
19,11,Quản trị doanh nghiệp,0,3,1
19,12,Kế toán cơ bản,0,3,1
19,13,Môi trường và con người ,1,3,1
19,14,Giao tiếp kinh doanh,0,3,1
19,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
19,16,Những môn chính học kỳ 4,1,4,0
19,17,Giải thuật và tối ưu hoá phân tán,0,4,1
19,18,Trực quan hóa dữ liệu,0,4,1
19,19,Đại số tuyến tính tính toán,1,4,1
19,20,Quá trình ngẫu nhiên,0,4,2
19,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
19,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,4,2
19,23,Những môn chính học kỳ 5,1,5,0
19,24,Phân tích chuỗi thời gian,1,5,1
19,25,Xử lý ảnh ,0,5,1
19,26,Kĩ thuật tài chính,0,5,1
19,27,Những môn chính học kỳ 6,1,6,0
19,28,Tiếp thị điện tử ,0,6,1
19,29,Tương tác người máy ,0,6,1
19,30,Giao dịch định lượng,0,6,1
19,31,Nhập môn Robot,0,6,1
19,32,Công nghệ phần mềm ,0,6,2
19,33,Tính toán song song,0,6,2
19,34,Khai phá đồ thị,1,6,2
19,35,Những môn chính học kỳ 7,1,7,0
19,36,Hệ khuyến nghị,0,7,1
19,37,Nhập môn an toàn thông tin,0,7,1
19,38,Lý thuyết trò chơi,0,7,1
19,39,Tâm lí học đại cương,0,7,2
19,40,Cơ sở văn hóa Việt Nam,0,7,2
19,41,Xã hội học,0,7,2
19,42,Tiếng Việt thực hành,0,7,2
19,43,Âm nhạc - Nhạc lý và Guitar căn bản,1,7,2
19,44,Hội họa,0,7,2
19,45,Những môn chính học kỳ 8,1,8,0
19,46,Phân tích dữ liệu Bayesian,1,8,1
19,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
19,48,Phân tích kinh doanh,0,8,1
19,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
19,50,Những môn chính học kỳ 9,1,9,0
20,1,Những môn chính học kỳ 1,1,1,0
20,2,Những môn chính học kỳ 2,1,2,0
20,3,Logic học,0,2,1
20,4,Phương pháp tính,0,2,1
20,5,Vật lý đại cương,1,2,1
20,6,Toán ứng dụng,0,2,1
20,7,Hàm phức và phép biến đổi Laplace,0,2,1
20,8,Những môn chính học kỳ 3,1,3,0
20,9,Kỹ năng xây dựng kế hoạch ,0,3,1
20,10,Quản trị học,0,3,1
20,11,Quản trị doanh nghiệp,0,3,1
20,12,Kế toán cơ bản,1,3,1
20,13,Môi trường và con người ,0,3,1
20,14,Giao tiếp kinh doanh,0,3,1
20,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
20,16,Những môn chính học kỳ 4,1,4,0
20,17,Giải thuật và tối ưu hoá phân tán,0,4,1
20,18,Trực quan hóa dữ liệu,1,4,1
20,19,Đại số tuyến tính tính toán,0,4,1
20,20,Quá trình ngẫu nhiên,0,4,2
20,21,Các ngôn ngữ truy vấn cơ sở dữ liệu,0,4,2
20,22,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,4,2
20,23,Những môn chính học kỳ 5,1,5,0
20,24,Phân tích chuỗi thời gian,0,5,1
20,25,Xử lý ảnh ,0,5,1
20,26,Kĩ thuật tài chính,0,5,1
20,27,Những môn chính học kỳ 6,1,6,0
20,28,Tiếp thị điện tử ,0,6,1
20,29,Tương tác người máy ,0,6,1
20,30,Giao dịch định lượng,0,6,1
20,31,Nhập môn Robot,0,6,1
20,32,Công nghệ phần mềm ,0,6,2
20,33,Tính toán song song,0,6,2
20,34,Khai phá đồ thị,0,6,2
20,35,Những môn chính học kỳ 7,1,7,0
20,36,Hệ khuyến nghị,0,7,1
20,37,Nhập môn an toàn thông tin,0,7,1
20,38,Lý thuyết trò chơi,0,7,1
20,39,Tâm lí học đại cương,0,7,2
20,40,Cơ sở văn hóa Việt Nam,0,7,2
20,41,Xã hội học,0,7,2
20,42,Tiếng Việt thực hành,0,7,2
20,43,Âm nhạc - Nhạc lý và Guitar căn bản,0,7,2
20,44,Hội họa,0,7,2
20,45,Những môn chính học kỳ 8,1,8,0
20,46,Phân tích dữ liệu Bayesian,0,8,1
20,47,Đảm bảo chất lượng và Kiểm thử phần mềm ,0,8,1
20,48,Phân tích kinh doanh,0,8,1
20,49,Giải tích ngẫu nhiên cho tài chính,0,8,1
20,50,Những môn chính học kỳ 9,1,9,0
