StudentID,CourseID,Name,StudyOrNot,Semester,Group
4,47,Kiểm toán cơ bản,0,8,2
4,48,Những môn chính học kỳ 9,1,9,0
5,1,Những môn chính học kỳ 1,1,1,0
5,2,Những môn chính học kỳ 2,1,2,0
5,3,Logic học,1,2,1
5,4,Phương pháp tính,0,2,1
5,5,Vật lý đại cương,0,2,1
5,6,Toán ứng dụng,0,2,1
5,7,Hàm phức và phép biến đổi Laplace,0,2,1
5,8,Những môn chính học kỳ 3,1,3,0
5,9,Kỹ năng xây dựng kế hoạch ,0,3,1
5,10,Quản trị học,0,3,1
5,11,Quản trị doanh nghiệp,0,3,1
5,12,Kế toán cơ bản,0,3,1
5,13,Môi trường và con người ,0,3,1
5,14,Giao tiếp kinh doanh,1,3,1
5,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
5,16,Những môn chính học kỳ 4,1,4,0
5,17,Tâm lí học đại cương,0,4,1
5,18,Cơ sở văn hóa Việt Nam,0,4,1
5,19,Xã hội học,0,4,1
5,20,Tiếng Việt thực hành,1,4,1
5,21,Âm nhạc - Nhạc lý và Guitar căn bản,0,4,1
5,22,Hội họa,0,4,1
5,23,Những môn chính học kỳ 5,1,5,0
5,24,Giao dịch định lượng,0,5,1
5,25,Phân tích định lượng,0,5,1
5,26,Nguyên lý mô hình hóa định lượng,0,5,1
5,27,Những môn chính học kỳ 6,1,6,0
5,28,Lập trình phân tích dữ liệu 2,0,6,1
5,29,Trực quan hóa dữ liệu,0,6,1
5,30,Tương tác người máy,1,6,1
5,31,Kế toán tài chính,0,6,2
5,32,Tiếp thị điện tử ,0,6,2
5,33,Hành vi tổ chức ,1,6,2
5,34,Những môn chính học kỳ 7,1,7,0
5,35,Quản trị bán hàng,1,7,1
5,36,Nguyên lý quản trị tài chính ,0,7,1
5,37,Kế toán quản trị ,0,7,1
5,38,Các hệ thống thông minh doanh nghiệp,0,7,2
5,39,Khai thác dữ liệu và ứng dụng,0,7,2
5,40,Cơ sở dữ liệu nâng cao,0,7,2
5,41,Những môn chính học kỳ 8,1,8,0
5,42,Nhập môn dữ liệu lớn ,0,8,1
5,43,Nguyên lý các hệ cơ sở dữ liệu,0,8,1
5,44,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,8,1
5,45,Quản lý quy trình nghiệp vụ ,0,8,2
5,46,Quản trị nguồn nhân lực ,1,8,2
5,47,Kiểm toán cơ bản,0,8,2
5,48,Những môn chính học kỳ 9,1,9,0
6,1,Những môn chính học kỳ 1,1,1,0
6,2,Những môn chính học kỳ 2,1,2,0
6,3,Logic học,1,2,1
6,4,Phương pháp tính,0,2,1
6,5,Vật lý đại cương,0,2,1
6,6,Toán ứng dụng,0,2,1
6,7,Hàm phức và phép biến đổi Laplace,0,2,1
6,8,Những môn chính học kỳ 3,1,3,0
6,9,Kỹ năng xây dựng kế hoạch ,0,3,1
6,10,Quản trị học,0,3,1
6,11,Quản trị doanh nghiệp,0,3,1
6,12,Kế toán cơ bản,1,3,1
6,13,Môi trường và con người ,0,3,1
6,14,Giao tiếp kinh doanh,0,3,1
6,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
6,16,Những môn chính học kỳ 4,1,4,0
6,17,Tâm lí học đại cương,0,4,1
6,18,Cơ sở văn hóa Việt Nam,1,4,1
6,19,Xã hội học,0,4,1
6,20,Tiếng Việt thực hành,0,4,1
6,21,Âm nhạc - Nhạc lý và Guitar căn bản,0,4,1
6,22,Hội họa,0,4,1
6,23,Những môn chính học kỳ 5,1,5,0
6,24,Giao dịch định lượng,1,5,1
6,25,Phân tích định lượng,0,5,1
6,26,Nguyên lý mô hình hóa định lượng,0,5,1
6,27,Những môn chính học kỳ 6,1,6,0
6,28,Lập trình phân tích dữ liệu 2,0,6,1
6,29,Trực quan hóa dữ liệu,0,6,1
6,30,Tương tác người máy,1,6,1
6,31,Kế toán tài chính,0,6,2
6,32,Tiếp thị điện tử ,0,6,2
6,33,Hành vi tổ chức ,0,6,2
6,34,Những môn chính học kỳ 7,1,7,0
6,35,Quản trị bán hàng,0,7,1
6,36,Nguyên lý quản trị tài chính ,0,7,1
6,37,Kế toán quản trị ,1,7,1
6,38,Các hệ thống thông minh doanh nghiệp,1,7,2
6,39,Khai thác dữ liệu và ứng dụng,0,7,2
6,40,Cơ sở dữ liệu nâng cao,0,7,2
6,41,Những môn chính học kỳ 8,1,8,0
6,42,Nhập môn dữ liệu lớn ,1,8,1
6,43,Nguyên lý các hệ cơ sở dữ liệu,0,8,1
6,44,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,8,1
6,45,Quản lý quy trình nghiệp vụ ,0,8,2
6,46,Quản trị nguồn nhân lực ,0,8,2
6,47,Kiểm toán cơ bản,0,8,2
6,48,Những môn chính học kỳ 9,1,9,0
52,1,Những môn chính học kỳ 1,1,1,0
52,2,Những môn chính học kỳ 2,1,2,0
52,3,Logic học,1,2,1
52,4,Phương pháp tính,0,2,1
52,5,Vật lý đại cương,0,2,1
52,6,Toán ứng dụng,0,2,1
52,7,Hàm phức và phép biến đổi Laplace,0,2,1
52,8,Những môn chính học kỳ 3,1,3,0
52,9,Kỹ năng xây dựng kế hoạch ,0,3,1
52,10,Quản trị học,0,3,1
52,11,Quản trị doanh nghiệp,0,3,1
52,12,Kế toán cơ bản,0,3,1
52,13,Môi trường và con người ,1,3,1
52,14,Giao tiếp kinh doanh,0,3,1
52,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
52,16,Những môn chính học kỳ 4,1,4,0
52,17,Tâm lí học đại cương,0,4,1
52,18,Cơ sở văn hóa Việt Nam,0,4,1
52,19,Xã hội học,0,4,1
52,20,Tiếng Việt thực hành,1,4,1
52,21,Âm nhạc - Nhạc lý và Guitar căn bản,0,4,1
52,22,Hội họa,0,4,1
52,23,Những môn chính học kỳ 5,1,5,0
52,24,Giao dịch định lượng,0,5,1
52,25,Phân tích định lượng,0,5,1
52,26,Nguyên lý mô hình hóa định lượng,0,5,1
52,27,Những môn chính học kỳ 6,1,6,0
52,28,Lập trình phân tích dữ liệu 2,0,6,1
52,29,Trực quan hóa dữ liệu,0,6,1
52,30,Tương tác người máy,1,6,1
52,31,Kế toán tài chính,0,6,2
52,32,Tiếp thị điện tử ,0,6,2
52,33,Hành vi tổ chức ,1,6,2
52,34,Những môn chính học kỳ 7,1,7,0
52,35,Quản trị bán hàng,1,7,1
52,36,Nguyên lý quản trị tài chính ,0,7,1
52,37,Kế toán quản trị ,0,7,1
52,38,Các hệ thống thông minh doanh nghiệp,1,7,2
52,39,Khai thác dữ liệu và ứng dụng,0,7,2
52,40,Cơ sở dữ liệu nâng cao,0,7,2
52,41,Những môn chính học kỳ 8,1,8,0
52,42,Nhập môn dữ liệu lớn ,0,8,1
52,43,Nguyên lý các hệ cơ sở dữ liệu,0,8,1
52,44,Kiến trúc hướng dịch vụ và Điện toán đám mây,0,8,1
52,45,Quản lý quy trình nghiệp vụ ,0,8,2
52,46,Quản trị nguồn nhân lực ,1,8,2
52,47,Kiểm toán cơ bản,0,8,2
52,48,Những môn chính học kỳ 9,1,9,0
7,1,Những môn chính học kỳ 1,1,1,0
7,2,Những môn chính học kỳ 2,1,2,0
7,3,Logic học,1,2,1
7,4,Phương pháp tính,0,2,1
7,5,Vật lý đại cương,0,2,1
7,6,Toán ứng dụng,0,2,1
7,7,Hàm phức và phép biến đổi Laplace,0,2,1
7,8,Những môn chính học kỳ 3,1,3,0
7,9,Kỹ năng xây dựng kế hoạch ,0,3,1
7,10,Quản trị học,0,3,1
7,11,Quản trị doanh nghiệp,0,3,1
7,12,Kế toán cơ bản,0,3,1
7,13,Môi trường và con người ,0,3,1
7,14,Giao tiếp kinh doanh,0,3,1
7,15,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,0,3,1
7,16,Những môn chính học kỳ 4,1,4,0
7,17,Tâm lí học đại cương,0,4,1
7,18,Cơ sở văn hóa Việt Nam,0,4,1
7,19,Xã hội học,0,4,1
7,20,Tiếng Việt thực hành,0,4,1
7,21,Âm nhạc - Nhạc lý và Guitar căn bản,0,4,1
7,22,Hội họa,0,4,1
7,23,Những môn chính học kỳ 5,1,5,0
7,24,Giao dịch định lượng,0,5,1
7,25,Phân tích định lượng,0,5,1
7,26,Nguyên lý mô hình hóa định lượng,0,5,1
7,27,Những môn chính học kỳ 6,1,6,0
7,28,Lập trình phân tích dữ liệu 2,0,6,1
7,29,Trực quan hóa dữ liệu,0,6,1
7,30,Tương tác người máy,0,6,1
7,31,Kế toán tài chính,0,6,2
7,32,Tiếp thị điện tử ,0,6,2
7,33,Hành vi tổ chức ,0,6,2
7,34,Những môn chính học kỳ 7,1,7,0
7,35,Quản trị bán hàng,0,7,1
7,36,Nguyên lý quản trị tài chính ,0,7,1
7,37,Kế toán quản trị ,0,7,1
7,38,Các hệ thống thông minh doanh nghiệp,0,7,2
7,39,Khai thác dữ liệu và ứng dụng,0,7,2
7,40,Cơ sở dữ liệu nâng cao,0,7,2
7,41,Những môn chính học kỳ 8,1,8,0
